Year,State,City,Length,Mode,Company
1900,Tennessee,Deptford,2.5,,
1900,Tennessee,Jackson,8,,
1900,Tennessee,Johnson City,4,,
1900,Tennessee,Knoxville,29.5,,
1900,Tennessee,Memphis,70,,
1900,Tennessee,Nashville,66.2,,
1900,Texas,Austin,13.5,Electric,
1900,Texas,Dallas,62,Electric,
1900,Texas,EL PASO.,7.5,Horse,
1900,Texas,FORT WORTH,31.5,Electric,
1900,Texas,GAINVILLE,3.5,Horse,
1900,Texas,GALVESTON,35.9,Electric,
1900,Texas,HOUSTON.,36,Electric,
1900,Texas,LAREDO.,3.88,Electric,
1900,Texas,LONGVIEW,1,Horse,
1900,Texas,Paris,4.5,Horse,
1900,Texas,SAN ANTONIO,60.8,Electric,
1900,Texas,SHERMAN,4,Horse,
1900,Texas,SHERMAN,4.5,Electric,
1900,Texas,WACO,18.9,Electric,
1900,Texas,WAXAHCHIE,3.5,Horse,
1900,Texas,weathford,4,Horse,
1900,Vermont,Barre,8,,
1900,Vermont,Bennington,9,,
1900,Vermont,Brattleboro,5,,
1900,Vermont,Burlington,15,,
1900,Vermont,Rutland,9,,
1900,Vermont,Springfield,8,,
1900,Vermont,Stowe,12,,
1900,Virginia,Alexandria,21,,"Washington, Alexandria & Mt. Vernon Electric Railway Co"
1900,Virginia,Berkley,3,,The Berkley Street Railway Co.
1900,Virginia,Charlottesville,3.5,,Piedmont Improvement & Construction Co
1900,Virginia,Danville,3.2,,Danville Street Car Co.
1900,Virginia,"Hampton, Newport",14,,Hampton & Old Point Railway Co.
1900,Virginia,Norfolk,22,,Norfolk Street Railroad Co
1900,Virginia,Norfolk,11,,Norfolk & Ocean View Railroad Co.
1900,Virginia,Norfolk,17,,Norfolk & Atlantic Terminal Co
1900,Virginia,Norfolk,9,,Port Norfolk Electric Railway Co
1900,Virginia,LYNCHBURG,5.5,,Lynchburg Electric Railway & Light Co.
1900,Virginia,LYNCHBURG,7,,Lynchburg & Rivermont Street Railway Co.
1900,Virginia,Petersburg,9.5,,Petersburg Street Railway Co.
1900,Virginia,Portsmouth,11,,Portsmouth Street Railway Co.
1900,Virginia,Richmond,75,,Richmond Passenger & Power Co.
1900,Virginia,Richmond,16.5,,Richmond Traction Co.
1900,Virginia,Radford,2.5,,Radford Water Power Co.
1900,Virginia,ROANOKE,19,,Roanoke Street Railway Co.
1900,Virginia,STAUNTON,8,,City Street Car Co.
1900,Washington,Everett,7,,
1900,Washington,Fairhaven,18.5,,
1900,Washington,New Whatcom,4,,
1900,Washington,Olympia,4,,
1900,Washington,Seattle,15,,Pacific Northeast Traction
1900,Washington,Seattle,4.5,,PugetSound Traction L&P
1900,Washington,Seattle,13.5,,Seattle Munic St.Ry.
1900,Washington,Seattle,48.5,,Seattle & Rainer Valley Railway
1900,Washington,Spokane,33.3,,Spokane & Inland
1900,Washington,Spokane,11.25,,Washingtou Water
1900,Washington,Tacoma,60.61,,Pacific Traction
1900,Washington,Tacoma,26,,Puget Sound Elec. Ry.
1900,Washington,Vancouver,3,,
1900,Washington,Walla Walla,4,,
1900,Oregon,Astoria,3,,Astoria Street Railway Co.
1900,Oregon,Portland,32,,Portland Ry. Co.
1900,Oregon,Portland,49,,City & Suburban Railway Co.
1900,Oregon,Portland,41,,Portland & Oregon City Ry. Co.
1900,Oregon,Portland,4,,Portland Traction Co.
1900,Oregon,Portland,18,,East Side Railway Co.
1900,Oregon,Portland,1,,City & West Portland Park Motor Co. 
1900,Oregon,Salem,14,,Salem Light & Traction Co.
1900,Wisconsin,Appleton,12.5,Electric,
1900,Wisconsin,Ashland,7,Electric,
1900,Wisconsin,Eau Claire,22,Electric,
1900,Wisconsin,Fond du Lac,5.5,Electric,
1900,Wisconsin,Green Bay,14.5,Electric,
1900,Wisconsin,Janesville ,7,,Janesville Street Railway Co.
1900,Wisconsin,La Crosse,17.45,,
1900,Wisconsin,Madison,9,Electric,
1900,Wisconsin,Marinette,7.5,Electric,
1900,Wisconsin,Merrill,1.63,Electric,
1900,Wisconsin,Neenah,4,Electric,
1900,Wisconsin,Oshkosh,16,Electric,
1900,Wisconsin,Sheboygan,19,,
1900,Wisconsin,West Superior,26,,
1900,Wisconsin,Milwaukee,141,,
1900,Wisconsin,Milwaukee,74,,"Milwaukee Light, Heat & Traction Co."
1901,Alabama,ANNISTON,9.25,,
1901,Alabama,BIRMINGHAM,68.5,,
1901,Alabama,GADSDEN,11.25,,
1901,Alabama,HUNTSVILLE,5,,
1901,Alabama,MOBILE,40,,
1901,Alabama,MONTGOMERY,14.5,,
1901,Alabama,NEW DECATUR,6.37,,
1901,Alabama,OPELIKA,7.33,,
1901,Alabama,SELMA,6,,
1901,Connecticut,,22.56,,Connecticut Railway & Lighting Co 
1901,Connecticut,,7.9,,Bristol & Plainville Tramway Co
1901,Connecticut,,11.15,,Danbury & Bethel Street Railway Co
1901,Connecticut,,6.3,,Derby Street Railway Co
1901,Connecticut,,77.7,,Hartford Street Railway Co
1901,Connecticut,,18.5,,"Hartford, Manchester & Rockville Tramway Co"
1901,Connecticut,,10.7,,Farmington Street Railway Co
1901,Connecticut,,30,,Hartford & Springfield Street Railway Co
1901,Connecticut,,19.7,,Meriden Electric Railway Co
1901,Connecticut,,15,,"Meriden, Southington & Compounce Tramway Co"
1901,Connecticut,,9.9,,Middleton Street Railway Co
1901,Connecticut,,13.23,,Montville Street Railway Co
1901,Connecticut,,65,,Fair Haven & Westville Railway Co
1901,Connecticut,,8.07,,New London Street Railway Co 
1901,Connecticut,,12.46,,Norwich Street Railway Co
1901,Connecticut,Putnam,15.75,,People's Tramway Co
1901,Connecticut,Stamford,18,,Stamford Street Railroad Co
1901,Connecticut,Torrington,13,,Torrington & Winchester Street Railway Co
1901,Connecticut,,30.5,,Milford Street Railway Co
1901,Connecticut,,22.56,,Central Railway Electric Co
1901,Connecticut,,21.6,,Winchester Avenue Railroad Co
1901,Connecticut,,1.36,,Manufacturers’ Street Railway Co
1901,Connecticut,,20,,N o rw a lk S tre e t R a ilw a y Co
1901,Connecticut,,20,,Norwalk Tramway Co
1901,Connecticut,Shelton,11.67,,Shelton Street Railway Co
1901,Connecticut,,21.6,,Wichester Avenue Railroad Co
1901,Connecticut,Thompsonville,8.62,,Enfield & Longmeadow Electric Railway 
1901,Florida,Fort Meade,1.5,,Fort Meade Railway Co
1901,Florida,Jacksonville,17.5,,North Jacksonville Street Rwy
1901,Florida,Jacksonville,5,,Jacksonville Railway Co
1901,Florida,Jacksonville,3,,Jacksonville Main St Co
1901,Florida,Key West,5,,The Key West Elec Co
1901,Florida,Pensacola,19,,Pensacola Elec Co
1901,Florida,Tampa,24,,Tampa Elec Co
1901,Florida,Palatka,4,,Palatka & Heights Rwy Co
1901,Georgia,Athens,5.5,Electric,
1901,Georgia,Atlanta,127,Electric,
1901,Georgia,Augusta,26.5,Electric,
1901,Georgia,Columbus ,4,Steam,
1901,Georgia,Columbus ,20.4,Electric,
1901,Georgia,Covington,6,Horse,
1901,Georgia,Gainesville,5,Horse,
1901,Georgia,Macon,27,Electric,
1901,Georgia,Rome,6.5,Electric,
1901,Georgia,Savannah,40,Electric,
1901,Georgia,Valdosta,4,Electric,
1901,Illinois,Chicago,1145.33,,
1901,Illinois,ALTON,12,,
1901,Illinois,AURORA,18,,
1901,Illinois,BELLEVILLE,48,,
1901,Illinois,BLOOMINGTON,13,,
1901,Illinois,CAIRO,4,,
1901,Illinois,CENTRALIA,3,,
1901,Illinois,CHAMPAIGN,11,,
1901,Illinois,DANVILLE,12,,
1901,Illinois,DECATUR,13.5,,
1901,Illinois,EAST ST. LOUIS,18,,
1901,Illinois,ELGIN,31,,
1901,Illinois,FREEPORT,6,,
1901,Illinois,GALESBURG,20,,
1901,Illinois,JACKSONVILLE,5,,
1901,Illinois,JOLIET,25,,
1901,Illinois,KANKAKEE,8.25,,
1901,Illinois,LA SALLE,7.5,,
1901,Illinois,LINCOLN,8,,
1901,Illinois,MECHANICSBURG,3.5,,
1901,Illinois,MOLINE,5,,
1901,Illinois,OTTAWA,8,,
1901,Illinois,PEORIA,61,,
1901,Illinois,QUINCY,17,,
1901,Illinois,ROCKFORD,22,,
1901,Illinois,SPRINGFIELD,20,,
1901,Illinois,STREATOR,6.25,,
1901,Illinois,VENICE,5.5,,
1901,Indiana,Anderson,164,Electric,Union Traction Co.
1901,Indiana,Columbus ,6.5,Electric,(John S.) Crump’s Street Railway.
1901,Indiana,Evansville,24,Electric,Evansville Electric Railway Co.
1901,Indiana,Fort Wayne,31,Electric,Fort Wayne Traction Co
1901,Indiana,Hammond,22.5,Electric,"Hammond, Whiting & East Chicago Electric Railway Co"
1901,Indiana,Indianapolis,120,Electric,Indianapolis Street Railway Co. 
1901,Indiana,Indianapolis,7.5,Electric,Broad Ripple Traction Co. 
1901,Indiana,Indianapolis,17,Electric,Indianapolis & Greenfield Rapid Transit Co.
1901,Indiana,Indianapolis,9,Electric,"Indianapolis, Greenwood & Franklin Railroad Co."
1901,Indiana,Kokomo,6,Electric,Kokomo Street Railway Light & Power Co.
1901,Indiana,Lafayette,17.5,Electric,Lafayette Street Railway Co
1901,Indiana,Logansport,5.5,Electric,Indianapolis & Logansport Traction Co. 
1901,Indiana,Madison,4,Electric,Madison Light & Railway Co.
1901,Indiana,Michigan City,6,Electric,Lake Cities Electric Railway Co. 
1901,Indiana,New Albany,7,Electric,New Albany Railway Co.
1901,Indiana,New Albany,2,Electric,Highland Railroad Co.
1901,Indiana,Richmond,11,Electric,Richmond Traction Co 
1901,Indiana,South Bend,41.3,Electric,Indiana Railway Co
1901,Indiana,Terre Haute,28.5,Electric,Terre Haute Electric Co.
1901,Indiana,Vincennes,5,Electric,Vincennes Citizens’ Street Railway Co.
1901,Indiana,Washington,5,Electric,Washington Street Railway Co.
1901,Iowa,BOONE,6,Electric,
1901,Iowa,BURLINGTON,16.5,Electric,
1901,Iowa,CEDAR RAPIDS,14,Electric,
1901,Iowa,CLINTON,14,Electric,
1901,Iowa,COUNCIL BLUFFS,47.5,Electric,
1901,Iowa,DAVENPORT,55,Electric,
1901,Iowa,DUBUQUE,25,Electric,
1901,Iowa,FORT MADISON,4,Electric,
1901,Iowa,INDEPENDENCE,3.5,Electric,
1901,Iowa,KEOKUK,7,Electric,
1901,Iowa,MARSHALLTOWN,3.5,Electric,
1901,Iowa,MASON CITY,17.6,Electric,
1901,Iowa,MUSCATINE,8,Electric,
1901,Iowa,OTTUMWA,7.5,Electric,
1901,Iowa,SIOUX CITY,40.5,Electric,
1901,Iowa,TOLEDO,3,Electric,
1901,Iowa,WATERLOO,25,Electric,
1901,Kentucky,BOWLING GREEN,5,,
1901,Kentucky,HENDERSON.,5,,
1901,Kentucky,FRANKFORT.,7.25,,
1901,Kentucky,LEXINGTON,13,,Passenger & Belt Railway Co.
1901,Kentucky,LOUISVILLE.,3,Horse,LOUISVILLE STREET RAILWAY SYSTEM
1901,Kentucky,LOUISVILLE.,137,Electric,LOUISVILLE STREET RAILWAY SYSTEM
1901,Kentucky,MAYSVILLE.,4.2,,
1901,Kentucky,OWENSBORO.,10,,
1901,Kentucky,PADUCAH.,15,,
1901,Louisiana,New Orleans,115,,New Orleans City Railroad Co.
1901,Louisiana,New Orleans,35,,New Orleans & Carrollton Railroad Co.
1901,Louisiana,New Orleans,12.4,,St. Charles Street Railroad Co.
1901,Louisiana,New Orleans,10.9,,Orleans Railroad Co.
1901,Louisiana,New Orleans,10,,Orleans & Jefferson Railway Co.
1901,Louisiana,Baton Rouge,4,,Home Electric Co.
1901,Louisiana,Lake Charles,5,,Lake Charles Street Railway Co.
1901,Louisiana,Shreveport,9.5,,Shreveport City Railroad Co.
1901,Maryland,Baltimore,359,Electric,The United Railways & Electric Co. of Baltimore
1901,Maryland,Cumberland,6.5,Electric,Cumberland Electric Railway Co
1901,Maryland,Frederick City,9.3,Electric,Frederick & Middletown Railway Co
1901,Maryland,Frederick City,5.5,Electric,Myersville & Catoctin Railway Co
1901,Maryland,Frederick City,55,Electric,"Washington, Frederick & Gettysburg Electric Railway"
1901,Maryland,Hagerstown,13.5,Electric,Hagerstown Railway Co
1901,Michigan,,4,,
1901,Michigan,,33,,
1901,Michigan,,101,,
1901,Michigan,,62,,
1901,Michigan,,25,,
1901,Michigan,,54,,
1901,Michigan,,33,,
1901,Michigan,,73,,
1901,Michigan,,17,,
1901,Michigan,,10.5,,
1901,Michigan,,17.97,,
1901,Michigan,,17,,
1901,Michigan,,60,,
1901,Michigan,,90,,
1901,Michigan,,7.5,,
1901,Michigan,,50,,
1901,Michigan,,1.75,,
1901,Michigan,,13,,
1901,Michigan,,7.5,,
1901,Michigan,,12,,
1901,Michigan,,50,,
1901,Michigan,,10.5,,
1901,Michigan,,14,,
1901,Michigan,,6,,
1901,Michigan,,6.5,,
1901,Michigan,,6,,
1901,Michigan,,15,,
1901,Michigan,,4.5,,
1901,Michigan,,5.2,,
1901,Michigan,,10.5,,
1901,Michigan,,40,,
1901,Michigan,,8,,
1901,Missouri,,419.15,,
1901,Missouri,,3,,Clinton Street Railway Co.
1901,Missouri,,4.5,,Hannibal Railway Co.
1901,Missouri,Kansas City,142,,Metropolitan Street Railway Co.
1901,Missouri,Kansas City,25,,Kansas City—Leavenworth Railway Co.
1901,Missouri,Kansas City,6,,East side electric Railway Co.
1901,Missouri,Kansas City,50,,Kansas City & St. Joseph Electric Railroad Co.
1901,Missouri,Lexington,3,,Lexington Street Railway Co.
1901,Missouri,St Joseph,40,,"St Joseph Railway, Light, Heat & Power Co."
1901,Missouri,Webb City,41,,Southwest Missouri Electric Railway Co
1901,Missouri,Sedalia,29,,Sedalia Electric & Railway Co.
1901,Missouri,Springfield,20.8,,Springfield Traction Co.
1901,Missouri,CAPE GIRARDEAU,2.5,,Citizens Street Railway Co.
1901,Missouri,CARROLLTON,2,,Carrollton Electric Railway Co.
1901,Missouri,CHILLICOTHE,4.5,,Chillicothe Street Railroad Co.
1901,New Jersey,Asbury Park,26.5,,Altantic Coast Electric Railroad
1901,New Jersey,Atlantic City,17,,West Jersey & Seashore R. R. Co
1901,New Jersey,Atlantic City,17,,Alantie City Electric Railways
1901,New Jersey,Bridgeton,23,,The Bridgeton & Milliville Traction Co
1901,New Jersey,Bridantine Beach,9,,Brigantine Trasportation Co
1901,New Jersey,Burlington,7.15,,Burlington & Mount Holly Traction Railway Co.
1901,New Jersey,Camden,17.97,,Camden & Suburban Railway
1901,New Jersey,Camden,30,,Camden Horse Railroad
1901,New Jersey,Camden,29.1,,Camden Gloueester & Woodbury Railway
1901,New Jersey,Camden,30,,Camden & Trenton Railway Co
1901,New Jersey,Elizabeth,3.5,,Elizabeht Street Railway Co.
1901,New Jersey,Hackensack,12,,The New Jersey & Hudson River Railway & Ferry Co
1901,New Jersey,Hoboken,154.7,,New Jerry Electric Railway Co.
1901,New Jersey,Jersey City,235.68,,North Jersey Street Railway Co.11
1901,New Jersey,Long Brach,5.37,,Long Branch Electric Railway Co.
1901,New Jersey,Millville,3.64,,Millville Traction Co
1901,New Jersey,Mount Holly,1.25,,Mount Holly Street Rilway
1901,New Jersey,New Brunswick,52,,New Brunswick
1901,New Jersey,New Brunswick,32.87,,New Brunswlek City Railway
1901,New Jersey,New Brunswick,14,,New Brunswick City Railway Co
1901,New Jersey,New Brunswick,6,,The New York & Philadephia Traction Co
1901,New Jersey,Ocean City,7,,Ocrean City Electric Railway Co.
1901,New Jersey,Orange,10,,Orange Mountain Traction cO
1901,New Jersey,Orange,1.5,,Orange Mountain Traction cO
1901,New Jersey,Orange,5.4,,South Orange & Maplewood Traction Co
1901,New Jersey,Paterson,35,,Paterson Railay Co
1901,New Jersey,Paterson,8,,Paterson Central Electric Railroad Co
1901,New Jersey,Paterson,8,,Paterson Horse Railroad Co
1901,New Jersey,Phillipsburg,3.62,,Phillpsburg Horse Car Railraod Co
1901,New Jersey,Point Pleasant,4,,Bay Head & Point pleasant Street Railraod Co.
1901,New Jersey,Red Bank,20,,"Atlantic Highland, Red Bank & Long Branch Electric Railway Co."
1901,New Jersey,Riverside,16,,Camden & Trenton Railway Co
1901,New Jersey,Trenton,40,,Trenton Street Railway Co
1901,New Jersey,Woodbridge,4.7,,Woodbridge & Sewarea Electric Street Railway Co
1901,New York,Albany,77.2,Electric,United Traction Co.
1901,New York,Amsterdam,4.7,Electric,Amsterdam Street Railroad
1901,New York,Auburn,12.9,Electric,Auburn City Railroad Co. 
1901,New York,Ballston Spa,9.5,Electric,The Ballston Terminal Railroad Co.
1901,New York,Bellevue,15.62,Electric,"Buffalo, Bellevue & Lancaster Railway Co."
1901,New York,Binghamton,36.25,Electric,Binghamton Railroad Co. 
1901,New York,Brooklyn,514.97,Electric,Brooklyn Heights R. R. Co.
1901,New York,Brooklyn,136,Electric,Nassan Electric Railroad Co. (Brooklyn)
1901,New York,Brooklyn,20.85,Electric,Brooklyn City & Newtown R. R. Co.
1901,New York,Brooklyn,47.22,Electric,"Brooklyn, Queens Co. & Suburban R. R. Co."
1901,New York,Brooklyn,13.75,Electric,Coney Island & Brooklyn R. R. Co.
1901,New York,Brooklyn,12.27,Electric,Sea Beach Railway Co. 
1901,New York,Brooklyn,24.8,Electric,The Long Island Electric Railway Co.
1901,New York,Brooklyn,2.5,Electric,Van Brunt St. & Erie Basin R. R. Co.
1901,New York,Brooklyn,35,Electric,New York & North Shore Railroad Co.
1901,New York,Buffalo,171.76,Electric,Buffalo Railway Co.
1901,New York,Buffalo,94.41,Electric,Crosstown Street Railway Co. of Buffalo
1901,New York,Buffalo,23.24,Electric,Buffalo Traction Co.
1901,New York,Buffalo,30,Electric,Buffalo & Niagra Falls Electric Railway Co.
1901,New York,Buffalo,15.23,Electric,"Buffalo, Bellevue & Lancaster Railway Co."
1901,New York,Buffalo,40.4,Electric,Buffalo & Lockport Railway Co. 
1901,New York,Buffalo,16,Electric,Lockport & Oleutt Railway Co.
1901,New York,Buffalo,17.03,Electric,The Niagra Falls & Suspension Bridge Railway Co.
1901,New York,Buffalo,28,Electric,"Niagra Falls, Park & River Railway Co. "
1901,New York,Buffalo,1.75,Electric,"Niagra Falls, Whirlpool & Northern Railway Co."
1901,New York,Buffalo,4.81,Electric,"Buffalo, Tonawanda & Niagra Falls Electric Railroad"
1901,New York,Buffalo,21.33,Electric,"Buffalo, Hamburg & Aurora Electric Railway Co."
1901,New York,Canandaigua,3,Electric,Canandigua Electric Light & Railroad Co.
1901,New York,City Island,1.5,Horse,Pelham Park Railroad Co.
1901,New York,City Island,2,Horse,City Island Railroad
1901,New York,Cohoes,6.35,Electric,The Cohoes City Railway Co.
1901,New York,Corning,5.9,Electric,Corning & Painted Street Railway
1901,New York,Cortland,10.57,Electric,Cortland & Homer Horse Railroad Co.
1901,New York,Deerfield,1.8,Horse,Deerfield & Utica Railroad Co. 
1901,New York,Dunkirk,3.1,Electric,Dunkirk & Point Grat Co.
1901,New York,Elmira,17.15,Electric,Elmira & Horseheads Railway Co. 
1901,New York,Elmira,9.75,Electric,West Side Railroad Co. 
1901,New York,Fishkill,7.25,Electric,Citizens' Street Railroad Co.
1901,New York,Fishkill,4,Electric,Fishkill Electric Railway Co. 
1901,New York,Fredonia,3.7,Electric,Dunkirk & Fredonia Railroad Co.
1901,New York,Gardenville,4.66,Electric,"Buffalo, Gardenville & Ebenezer Railway Co. "
1901,New York,Geneva,17.75,Electric,"Geneva, Waterloo, Seneca Falls & Cayuga Lake Traction Co."
1901,New York,Glens Falls,15,Electric,"Glen Falls, Sandy Hill & Fort Edward Street Railway Co."
1901,New York,Gloversville,25.33,Electric,"Fonda, Johnstown & Gloversville Railroad Co."
1901,New York,Greenwich,21,Electric,Greenwich & Schnylerville Electric Railroad
1901,New York,Hamburg,2.49,Electric,Hamburg Railway Co.
1901,New York,Honeoye Falls,6,Electric,Lima & Honeoye Falls Electric Light & Railroad
1901,New York,Hoosick Falls,8,Electric,Hoosick Railway Co.
1901,New York,Hornellsville,5.06,Electric,The Hornellsville Electric Railway Co.
1901,New York,Hornellsville,4.33,Electric,Hornellsville & Canisteo Railway Co.
1901,New York,Hudson,19.5,Electric,Albany & Hudson Railway & Power Co. 
1901,New York,Huntington,3.2,Electric,Huntington Railroad Co.
1901,New York,Ithaca,7.58,Electric,Ithaca Street Railway Co.
1901,New York,Jamestown,19.1,Electric,The Jamestown Street Railway Co.
1901,New York,Kingston ,4.21,Electric,Kingston City Railroad Co.
1901,New York,Kingston ,6,Electric,Colonial City Traction Co.
1901,New York,Larchmont,1.5,Horse,The Larchmont Horse Railway Co.
1901,New York,Lewiston ,8.7,Electric,Lewiston & Yongston Frontier Railroad Co.
1901,New York,Long Island City,65.22,Electric,New York & Queens County Railway Co.
1901,New York,Middletown,12.84,Electric,Middletown-Goshen Traction Co.
1901,New York,Mohawk,6,Electric,"Herkimer, Mohawk, Ilion & Frankfort Electric Railway Co."
1901,New York,Newburgh,16.5,Electric,Newburgh Electric Railway Co.
1901,New York,New Paltz,9.15,Electric,New Paltx & Walkill Valley Railroad Co.
1901,New York,New York,14.34,Horse,Central Crosstown R. R. Co.
1901,New York,New York,20.48,Horse,"Dry Dock, E. Broadway & Battery R. R. Co."
1901,New York,New York,7.58,Electric,"42nd St., Manhattanville & St. M. Ave. Ry. Co."
1901,New York,New York,24.9,Horse,"42nd St., Manhattanville & St. M. Ave. Ry. Co."
1901,New York,New York,62.6,Electric,Metropolitan Street Railway Co.
1901,New York,New York,131.4,Horse,Metropolitan Street Railway Co.
1901,New York,New York,29.375,Electric,The Third Ave. R. R. Co.
1901,New York,New York,9.7,Horse,Thirty-fourth Street Crosstown Railway
1901,New York,New York,59.86,Electric,Union Ry. Co
